id;accuracy;altitude;bearing;deviceId;latitude;longitude;speed;timestamp;createdAt;updatedAt
28368;3;48;290.1000061035156;358022066432461;18.50504805;-33.82922281;11.86;1512198971337;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28369;3;48;288.79998779296875;358022066432461;18.50480538;-33.82915257;11.66;1512198973336;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28370;3;50;288.20001220703125;358022066432461;18.50456277;-33.82909296;11.59;1512198975330;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28371;3;50;287.5;358022066432461;18.5043274;-33.82902976;11.61;1512198977333;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28372;3;50;287.79998779296875;358022066432461;18.50409384;-33.82897052;11.49;1512198979335;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28373;3;51;287.5;358022066432461;18.50386237;-33.82891185;10.96;1512198981335;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28374;3;51;287.20001220703125;358022066432461;18.50365532;-33.82886328;10.17;1512198983333;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28375;3;51;286.1000061035156;358022066432461;18.50344967;-33.82881739;9.41;1512198985337;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28376;3;50;284.70001220703125;358022066432461;18.50326942;-33.82877984;8.48;1512198987337;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28377;3;50;284;358022066432461;18.50310342;-33.82874759;7.57;1512198989338;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28378;3;49;285.1000061035156;358022066432461;18.50296158;-33.82871535;6.65;1512198991333;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28379;3;49;285.29998779296875;358022066432461;18.50283359;-33.82868786;5.85;1512198993338;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28380;3;48;285.70001220703125;358022066432461;18.50271705;-33.82866194;5.19;1512198995335;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28381;3;47;286.5;358022066432461;18.50254126;-33.82862145;3.75;1512198999333;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28382;3;46;287.8999938964844;358022066432461;18.50240158;-33.82857968;3.36;1512199003338;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28383;3;46;290.1000061035156;358022066432461;18.50216465;-33.82850396;7.9;1512199007332;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28384;3;46;289.6000061035156;358022066432461;18.50199091;-33.82844597;8.8;1512199009335;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28385;3;46;288.29998779296875;358022066432461;18.50178822;-33.82838438;10.38;1512199011337;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28386;3;45;287.8999938964844;358022066432461;18.50154942;-33.82831934;12.08;1512199013332;2017-12-02 09:44:15.289+00;2017-12-02 09:44:15.289+00
28387;3;44;287.79998779296875;358022066432461;18.50127224;-33.82824576;14.1;1512199015334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28388;3;44;288.29998779296875;358022066432461;18.5009599;-33.82816079;14.9;1512199017343;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28389;3;43;289.3999938964844;358022066432461;18.50064449;-33.82806501;15.57;1512199019337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28390;3;42;288.20001220703125;358022066432461;18.5003119;-33.82796953;16.05;1512199021335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28391;3;41;287.70001220703125;358022066432461;18.49997159;-33.82787803;16.13;1512199023332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28392;3;39;287.6000061035156;358022066432461;18.49963354;-33.82778708;16.17;1512199025334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28393;3;38;287.3999938964844;358022066432461;18.49930087;-33.82770137;16.45;1512199027335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28394;3;37;287.3999938964844;358022066432461;18.4989697;-33.82761474;16.71;1512199029336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28395;3;37;285.8999938964844;358022066432461;18.4986166;-33.82753468;16.8;1512199031336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28396;3;36;284.29998779296875;358022066432461;18.49826525;-33.82745971;16.79;1512199033339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28397;3;35;286;358022066432461;18.49791729;-33.82737973;16.51;1512199035338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28398;3;36;288.1000061035156;358022066432461;18.49758012;-33.8272905;16.41;1512199037337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28399;3;37;289.1000061035156;358022066432461;18.497252;-33.82719455;16.02;1512199039333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28400;3;38;288.3999938964844;358022066432461;18.49692674;-33.82710876;15.98;1512199041338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28401;3;38;287.79998779296875;358022066432461;18.4965945;-33.82701988;16.12;1512199043335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28402;3;37;290.3999938964844;358022066432461;18.49626166;-33.82691054;16.39;1512199045338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28403;3;35;289.1000061035156;358022066432461;18.49592821;-33.82681188;16.77;1512199047334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28404;3;35;287.8999938964844;358022066432461;18.49556147;-33.82671071;17.75;1512199049336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28405;3;34;287.70001220703125;358022066432461;18.4951807;-33.82660898;18.68;1512199051337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28406;3;33;287.20001220703125;358022066432461;18.49478065;-33.82650954;19.65;1512199053335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28407;3;33;285.70001220703125;358022066432461;18.49436045;-33.82641309;20.57;1512199055333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28408;3;33;285.79998779296875;358022066432461;18.49391936;-33.82631213;20.93;1512199057334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28409;3;32;287.1000061035156;358022066432461;18.49350798;-33.82621069;18.96;1512199059337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28410;3;32;287.6000061035156;358022066432461;18.49316814;-33.82612047;16.26;1512199061337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28411;3;32;287.79998779296875;358022066432461;18.49286415;-33.82603965;14.58;1512199063334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28412;3;31;286.70001220703125;358022066432461;18.49256994;-33.82596323;13.85;1512199065335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28413;3;30;285.1000061035156;358022066432461;18.49229069;-33.82590076;13.32;1512199067340;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28414;3;30;285;358022066432461;18.49202575;-33.82584572;12.87;1512199069337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28415;3;29;286.6000061035156;358022066432461;18.49176741;-33.8257866;12.2;1512199071337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28416;3;28;287.5;358022066432461;18.49153767;-33.82572733;11.01;1512199073332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28417;3;29;287.6000061035156;358022066432461;18.49132512;-33.82567134;10.01;1512199075337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28418;3;28;287.3999938964844;358022066432461;18.49113641;-33.8256229;8.77;1512199077334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28419;3;28;287.6000061035156;358022066432461;18.4909918;-33.82558979;6.85;1512199079334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28420;3;26;286.70001220703125;358022066432461;18.49087145;-33.82555971;5.62;1512199081333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28421;3;26;287.1000061035156;358022066432461;18.49073317;-33.82552131;2.2;1512199085337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28422;3;32;288.20001220703125;358022066432461;18.49054496;-33.82545752;5.26;1512199189339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28423;3;32;289.3999938964844;358022066432461;18.49040835;-33.82541377;7.14;1512199191337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28424;3;32;290.70001220703125;358022066432461;18.49026163;-33.82536308;7.56;1512199193332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28425;3;32;291.8999938964844;358022066432461;18.49009323;-33.82530426;8.68;1512199195338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28426;3;32;291.8999938964844;358022066432461;18.48991478;-33.82523726;9.21;1512199197333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28427;3;32;291.3999938964844;358022066432461;18.48972216;-33.82517248;9.63;1512199199337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28428;3;33;291.5;358022066432461;18.48951555;-33.82510002;10.23;1512199201330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28429;3;34;291.5;358022066432461;18.4893112;-33.82503783;9.98;1512199203337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28430;3;34;291.20001220703125;358022066432461;18.48911763;-33.82498004;9.43;1512199205339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28431;3;34;289.3999938964844;358022066432461;18.48894112;-33.82492537;8.58;1512199207334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28432;3;34;288;358022066432461;18.48877831;-33.82487513;7.67;1512199209334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28433;3;34;287.29998779296875;358022066432461;18.48863462;-33.82483495;6.66;1512199211338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28434;3;34;287.3999938964844;358022066432461;18.48851796;-33.82480494;5.23;1512199213334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28435;3;33;288;358022066432461;18.48838382;-33.82477441;1.87;1512199217329;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28436;3;34;286.8999938964844;358022066432461;18.48824067;-33.82474605;4.65;1512199267337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28437;3;34;286.29998779296875;358022066432461;18.48812569;-33.82471564;5.92;1512199269335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28438;3;33;283.20001220703125;358022066432461;18.48797763;-33.82468807;6.71;1512199271333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28439;3;33;283.3999938964844;358022066432461;18.48780752;-33.82465286;8.25;1512199273331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28440;3;33;286.20001220703125;358022066432461;18.48764112;-33.82461368;7.77;1512199275337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28441;3;32;285.8999938964844;358022066432461;18.48748441;-33.82456967;7.45;1512199277336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28442;3;32;259.29998779296875;358022066432461;18.4873295;-33.82458425;7.04;1512199279338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28443;3;32;220.1999969482422;358022066432461;18.48721271;-33.82467611;7.56;1512199281332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28444;3;33;199.60000610351562;358022066432461;18.48714159;-33.82483507;9.7;1512199283338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28445;3;34;198.3000030517578;358022066432461;18.48706999;-33.82502824;11.83;1512199285336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28446;3;34;199.6999969482422;358022066432461;18.4869705;-33.8252532;14.06;1512199287340;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28447;3;34;199.89999389648438;358022066432461;18.48685166;-33.82551995;15.85;1512199289333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28448;3;35;198.6999969482422;358022066432461;18.48673783;-33.82579243;16.11;1512199291337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28449;3;34;198.10000610351562;358022066432461;18.48662259;-33.82607476;16.62;1512199293334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28450;3;33;198.10000610351562;358022066432461;18.48650933;-33.82635953;16.66;1512199295335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28451;3;33;197.6999969482422;358022066432461;18.48640416;-33.82664432;16.39;1512199297332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28452;3;33;197.60000610351562;358022066432461;18.48629875;-33.82692708;16.32;1512199299334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28453;3;33;197.5;358022066432461;18.48619628;-33.82720478;16.28;1512199301334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28454;3;33;197.5;358022066432461;18.48608865;-33.82748175;16;1512199303334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28455;3;33;197.5;358022066432461;18.48598562;-33.8277444;15.36;1512199305333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28456;3;33;197.3000030517578;358022066432461;18.48588875;-33.8279997;14.67;1512199307335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28457;3;33;197.6999969482422;358022066432461;18.4857963;-33.82823974;13.88;1512199309334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28458;3;33;197.6999969482422;358022066432461;18.48570377;-33.82847618;13.82;1512199311336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28459;3;33;197.3000030517578;358022066432461;18.48561207;-33.82872446;14.33;1512199313330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28460;3;33;197.6999969482422;358022066432461;18.4855148;-33.82896279;13.82;1512199315334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28461;3;34;197.1999969482422;358022066432461;18.48542519;-33.82919105;13.34;1512199317334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28462;3;34;196.60000610351562;358022066432461;18.48535059;-33.82941135;12.68;1512199319340;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28463;3;34;196.6999969482422;358022066432461;18.48527494;-33.82962447;12.19;1512199321333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28464;3;34;196.39999389648438;358022066432461;18.48519985;-33.82983831;12.41;1512199323337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28465;3;34;196.6999969482422;358022066432461;18.48511917;-33.83006141;13.04;1512199325333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28466;3;34;198.1999969482422;358022066432461;18.48502334;-33.83029319;13.97;1512199327337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28467;3;35;198.60000610351562;358022066432461;18.48491351;-33.83054546;15.01;1512199329333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28468;3;35;198.39999389648438;358022066432461;18.48480444;-33.83082375;16;1512199331336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28469;3;36;197.6999969482422;358022066432461;18.48469849;-33.83110749;16.93;1512199333336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28470;3;37;196.3000030517578;358022066432461;18.48459458;-33.8314136;17.85;1512199335333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28471;3;37;194.5;358022066432461;18.48449028;-33.83173163;18.79;1512199337335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28472;3;37;191.60000610351562;358022066432461;18.48440298;-33.83207674;19.71;1512199339334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28473;3;38;188.3000030517578;358022066432461;18.48433771;-33.83244118;20.65;1512199341333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28474;3;38;186.10000610351562;358022066432461;18.4842923;-33.83282119;21.72;1512199343336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28475;3;38;183.5;358022066432461;18.48425794;-33.8332289;22.86;1512199345333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28476;3;39;180.1999969482422;358022066432461;18.48424875;-33.83365643;24.04;1512199347335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28477;3;40;176.5;358022066432461;18.4842747;-33.83410084;24.86;1512199349333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28478;3;40;173.39999389648438;358022066432461;18.48432803;-33.83454305;24.46;1512199351337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28479;3;39;170.1999969482422;358022066432461;18.48440916;-33.83497608;24.11;1512199353336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28480;3;39;167.10000610351562;358022066432461;18.48451235;-33.8353917;23.12;1512199355333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28481;3;38;164.10000610351562;358022066432461;18.48463759;-33.83578941;22.21;1512199357337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28482;3;38;162.1999969482422;358022066432461;18.48478284;-33.83616371;21.67;1512199359337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28483;3;38;161.39999389648438;358022066432461;18.4849325;-33.83653235;21.66;1512199361335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28484;3;38;161.60000610351562;358022066432461;18.4850822;-33.83690702;21.83;1512199363335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28485;3;38;161.1999969482422;358022066432461;18.48523676;-33.83727941;21.76;1512199365334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28486;3;39;161.3000030517578;358022066432461;18.48538696;-33.83765155;21.58;1512199367338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28487;3;39;161.39999389648438;358022066432461;18.48553539;-33.83801225;21.5;1512199369336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28488;3;39;161.39999389648438;358022066432461;18.48568442;-33.83837824;21.5;1512199371337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28489;3;39;161.5;358022066432461;18.48583437;-33.83875272;21.91;1512199373335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28490;3;38;161.1999969482422;358022066432461;18.48599423;-33.83913458;22.65;1512199375337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28491;3;38;160.8000030517578;358022066432461;18.48615892;-33.83952546;23.34;1512199377333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28492;3;38;161.8000030517578;358022066432461;18.4863209;-33.83993864;23.98;1512199379334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28493;3;38;161.60000610351562;358022066432461;18.48648572;-33.84035538;24.18;1512199381336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28494;3;37;161.1999969482422;358022066432461;18.48665775;-33.84077416;24.27;1512199383336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28495;3;37;161.3000030517578;358022066432461;18.48682157;-33.84117477;23.04;1512199385332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28496;3;37;161.1999969482422;358022066432461;18.48696766;-33.84153485;20.58;1512199387335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28497;3;37;161.6999969482422;358022066432461;18.48710514;-33.84187881;20.1;1512199389337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28498;3;37;161.3000030517578;358022066432461;18.48724974;-33.84222741;20.43;1512199391336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28499;3;36;161.60000610351562;358022066432461;18.48739111;-33.84258287;20.92;1512199393332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28500;3;36;161.10000610351562;358022066432461;18.48753849;-33.84294857;21.37;1512199395335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28501;3;36;159.6999969482422;358022066432461;18.48769731;-33.84331289;21.8;1512199397335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28502;3;36;157.1999969482422;358022066432461;18.48788296;-33.84367839;22.45;1512199399331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28503;3;35;153.89999389648438;358022066432461;18.48810012;-33.84405157;23.22;1512199401339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28504;3;35;150.89999389648438;358022066432461;18.48834238;-33.8444227;23.8;1512199403334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28505;3;35;148;358022066432461;18.48861369;-33.84479465;24.16;1512199405334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28506;3;35;144.60000610351562;358022066432461;18.48891744;-33.84515483;24.3;1512199407334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28507;3;35;141.60000610351562;358022066432461;18.48923829;-33.84549837;24.39;1512199409332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28508;3;35;138.3000030517578;358022066432461;18.48958275;-33.84583203;24.51;1512199411335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28509;3;36;135.8000030517578;358022066432461;18.48995153;-33.84615273;24.53;1512199413333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28510;3;36;133.89999389648438;358022066432461;18.49032148;-33.84645331;23.82;1512199415334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28511;3;36;133.6999969482422;358022066432461;18.49068343;-33.84674655;22.79;1512199417340;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28512;3;36;133.1999969482422;358022066432461;18.49102408;-33.847012;21.16;1512199419334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28513;3;36;133.1999969482422;358022066432461;18.49134834;-33.84726672;20.21;1512199421331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28514;3;36;133.60000610351562;358022066432461;18.49165368;-33.84751123;19.37;1512199423335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28515;3;35;133;358022066432461;18.49194014;-33.84774105;17.7;1512199425338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28516;3;36;132.89999389648438;358022066432461;18.49220318;-33.84794521;16.58;1512199427333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28517;3;36;133.5;358022066432461;18.49245825;-33.84814856;16.67;1512199429331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28518;3;36;133.6999969482422;358022066432461;18.49272502;-33.84836054;16.91;1512199431332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28519;3;36;133.6999969482422;358022066432461;18.4930092;-33.84858138;18.22;1512199433333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28520;3;36;133.89999389648438;358022066432461;18.49331746;-33.84882596;19.66;1512199435329;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28521;3;36;134.39999389648438;358022066432461;18.4936359;-33.84908274;21.15;1512199437333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28522;3;37;136.1999969482422;358022066432461;18.49396943;-33.84936985;22.66;1512199439335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28523;3;37;138.39999389648438;358022066432461;18.49430468;-33.84968043;23.27;1512199441332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28524;3;37;141.60000610351562;358022066432461;18.49462341;-33.85000038;23.16;1512199443334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28525;3;37;144.8000030517578;358022066432461;18.49491754;-33.85033851;23.18;1512199445336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28526;3;37;147.39999389648438;358022066432461;18.49519348;-33.85068549;23.14;1512199447337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28527;3;36;150.1999969482422;358022066432461;18.49544245;-33.85104219;22.83;1512199449330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28528;3;36;153.10000610351562;358022066432461;18.49566562;-33.85140202;22.19;1512199451340;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28529;3;35;156.10000610351562;358022066432461;18.49585699;-33.85175767;21.36;1512199453333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28530;3;35;158.39999389648438;358022066432461;18.49601695;-33.85210599;20.53;1512199455333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28531;3;34;161;358022066432461;18.49616056;-33.85244186;19.88;1512199457335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28532;3;35;163.6999969482422;358022066432461;18.49628438;-33.8527831;19.44;1512199459332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28533;3;35;166;358022066432461;18.4963925;-33.85312849;19.46;1512199461334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28534;3;35;168.1999969482422;358022066432461;18.49648691;-33.85347521;19.72;1512199463336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28535;3;35;170.39999389648438;358022066432461;18.49655766;-33.85382447;20;1512199465335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28536;3;35;171.1999969482422;358022066432461;18.49662067;-33.85418212;20.09;1512199467333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28537;3;34;170.8000030517578;358022066432461;18.49668351;-33.85453696;19.78;1512199469335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28538;3;34;170.89999389648438;358022066432461;18.49674857;-33.85488508;19.68;1512199471338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28539;3;34;170.5;358022066432461;18.49680704;-33.85524;19.53;1512199473335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28540;3;34;166.3000030517578;358022066432461;18.49690277;-33.8555868;19.71;1512199475344;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28541;3;33;160.5;358022066432461;18.49704754;-33.85592851;19.97;1512199477333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28542;3;33;155.10000610351562;358022066432461;18.49722435;-33.85625732;20.31;1512199479339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28543;3;33;149.39999389648438;358022066432461;18.49744011;-33.85657846;20.65;1512199481336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28544;3;34;143.10000610351562;358022066432461;18.49770502;-33.85688362;20.97;1512199483336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28545;3;34;137.3000030517578;358022066432461;18.49800986;-33.85716293;21.12;1512199485337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28546;3;34;134.10000610351562;358022066432461;18.49834458;-33.85742921;21.28;1512199487333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28547;3;35;134.3000030517578;358022066432461;18.49867459;-33.85770194;21.48;1512199489337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
